ms,pos,steps,strain,g
0,0.000,200,-1737.00,-0.667
2,0.000,200,-1593.00,-0.589
67,0.000,200,-1034.00,-0.288
159,0.000,200,-87.00,0.223
250,0.000,200,-131.00,0.199
342,0.000,200,-181.00,0.172
435,0.000,200,-12.00,0.263
526,0.000,200,122.00,0.335
618,0.000,200,172.00,0.362
710,0.000,200,194.00,0.374
801,0.000,200,63.00,0.304
893,0.000,200,97.00,0.322
985,0.000,200,-3.00,0.268
1077,0.000,200,-266.00,0.126
1169,0.000,200,-470.00,0.016
1261,0.000,200,-512.00,-0.006
1352,0.000,200,-396.00,0.056
1444,0.000,200,-304.00,0.106
1535,0.000,200,-155.00,0.186
1627,0.000,200,-67.00,0.233
1720,0.000,200,73.00,0.309
1811,0.000,200,189.00,0.371
1903,0.000,200,236.00,0.397
1995,0.000,200,404.00,0.487
2086,0.000,200,560.00,0.571
2178,0.000,200,587.00,0.586
2271,0.000,200,487.00,0.532
2362,0.000,200,423.00,0.498
2454,0.000,200,538.00,0.560
2546,0.000,200,599.00,0.592
2637,0.000,200,584.00,0.584
2729,0.000,200,597.00,0.591
2821,0.000,200,649.00,0.619
2913,0.000,200,568.00,0.576
3005,0.000,200,534.00,0.557
3096,0.000,200,529.00,0.555
3188,0.000,200,399.00,0.485
3280,0.000,200,345.00,0.456
3371,0.000,200,263.00,0.411
3464,0.000,200,242.00,0.400
3556,0.000,200,236.00,0.397
3647,0.000,200,248.00,0.403
3739,0.000,200,181.00,0.367
3831,0.000,200,100.00,0.323
3922,0.000,200,83.00,0.314
4014,0.000,200,-55.00,0.240
4107,0.000,200,-42.00,0.247
4198,0.000,200,47.00,0.295
4290,0.000,200,86.00,0.316
4382,0.000,200,68.00,0.306
4473,0.000,200,101.00,0.324
4565,0.000,200,188.00,0.371
4658,0.000,200,151.00,0.351
4749,0.000,200,206.00,0.381
4841,0.000,200,191.00,0.373
4933,0.000,200,96.00,0.321
5024,0.000,200,-54.00,0.240
5116,0.000,200,-165.00,0.181
5208,0.000,200,-174.00,0.176
5300,0.000,200,-211.00,0.156
5392,0.000,200,-161.00,0.183
5484,0.000,200,-153.00,0.187
5575,0.000,200,-113.00,0.209
5667,0.000,200,-45.00,0.245
5758,0.000,200,-42.00,0.247
5850,0.000,200,-75.00,0.229
5943,0.000,200,8.00,0.274
6034,0.000,200,22.00,0.281
6126,0.000,200,45.00,0.294
6218,0.000,200,99.00,0.323
6309,0.000,200,135.00,0.342
6401,0.000,200,120.00,0.334
6494,0.000,200,106.00,0.327
6585,0.000,200,182.00,0.368
6677,0.000,200,157.00,0.354
6769,0.000,200,101.00,0.324
6860,0.000,200,74.00,0.309
6952,0.000,200,179.00,0.366
7044,0.000,200,102.00,0.325
7136,0.000,200,11.00,0.275