ms,pos,steps,strain,g
0,0.000,200,1866.00,1.275
2,0.000,200,1884.00,1.285
14,0.000,200,1906.00,1.297
115,0.000,200,2089.00,1.396
216,0.000,200,2449.00,1.590
318,0.000,200,2766.00,1.761
419,0.000,200,2970.00,1.871
522,0.000,200,3109.00,1.946
623,0.000,200,3232.00,2.012
724,0.000,200,3357.00,2.079
826,0.000,200,3523.00,2.169
927,0.000,200,3667.00,2.246
1028,0.000,200,3787.00,2.311
1130,0.000,200,3956.00,2.402
1231,0.000,200,4048.00,2.452
1333,0.000,200,4130.00,2.496
1434,0.000,200,4282.00,2.578
1535,0.000,200,4438.00,2.662
1637,0.000,200,4537.00,2.715
1739,0.000,200,4663.00,2.783
1841,0.000,200,4809.00,2.862
1942,0.000,200,4952.00,2.939
2043,0.000,200,5067.00,3.001
2145,0.000,200,5157.00,3.050
2246,0.000,200,5257.00,3.104
2347,0.000,200,5395.00,3.178
2449,0.000,200,5468.00,3.217
2550,0.000,200,5610.00,3.294
2652,0.000,200,5746.00,3.367
2753,0.000,200,5842.00,3.419
2855,0.000,200,5931.00,3.467
2957,0.000,200,6037.00,3.524
3058,0.000,200,6112.00,3.564
3159,0.000,200,6125.00,3.571
3261,0.000,200,6059.00,3.536
3362,0.000,200,5984.00,3.495
3464,0.000,200,5957.00,3.481
3565,0.000,200,5885.00,3.442
3666,0.000,200,5823.00,3.409
3768,0.000,200,5830.00,3.412
3869,0.000,200,5844.00,3.420
3970,0.000,200,5858.00,3.427
4073,0.000,200,5894.00,3.447
4174,0.000,200,5917.00,3.459
4276,0.000,200,5940.00,3.472
4377,0.000,200,5991.00,3.499
4478,0.000,200,6072.00,3.543
4580,0.000,200,6171.00,3.596
4681,0.000,200,6221.00,3.623
4782,0.000,200,6275.00,3.652
4884,0.000,200,6310.00,3.671
4985,0.000,200,6395.00,3.717
5087,0.000,200,6442.00,3.742
5188,0.000,200,6517.00,3.783
5289,0.000,200,6633.00,3.845
5392,0.000,200,6657.00,3.858
5493,0.000,200,6746.00,3.906
5595,0.000,200,6856.00,3.965
5696,0.000,200,6962.00,4.023
5797,0.000,200,7058.00,4.074
5899,0.000,200,7128.00,4.112
6000,0.000,200,7261.00,4.184
6101,0.000,200,7413.00,4.266
6203,0.000,200,7553.00,4.341
6304,0.000,200,7612.00,4.373
6406,0.000,200,7636.00,4.386
6507,0.000,200,7650.00,4.394
6609,0.000,200,7664.00,4.401
6711,0.000,200,7575.00,4.353
6812,0.000,200,7330.00,4.221
6913,0.000,200,6932.00,4.006