ms,pos,steps,strain,g
0,0.000,200,1373.00,1.010
2,0.000,200,1362.00,1.004
86,0.000,200,1764.00,1.220
188,0.000,200,3496.00,2.154
289,0.000,200,4432.00,2.659
390,0.000,200,4798.00,2.856
492,0.000,200,5192.00,3.068
593,0.000,200,5534.00,3.253
695,0.000,200,5842.00,3.419
796,0.000,200,6127.00,3.573
898,0.000,200,6393.00,3.716
1000,0.000,200,6612.00,3.834
1101,0.000,200,6790.00,3.930
1203,0.000,200,6963.00,4.023
1304,0.000,200,7153.00,4.126
1405,0.000,200,7345.00,4.229
1507,0.000,200,7502.00,4.314
1608,0.000,200,7628.00,4.382
1709,0.000,200,7766.00,4.456
1811,0.000,200,7891.00,4.523
1912,0.000,200,8030.00,4.598
2015,0.000,200,8181.00,4.680
2116,0.000,200,8281.00,4.734
2217,0.000,200,8382.00,4.788
2319,0.000,200,8472.00,4.837
2420,0.000,200,8593.00,4.902
2521,0.000,200,8700.00,4.960
2623,0.000,200,8799.00,5.013
2724,0.000,200,8919.00,5.078
2826,0.000,200,9009.00,5.126
2927,0.000,200,9059.00,5.153
3028,0.000,200,9126.00,5.189
3130,0.000,200,9240.00,5.251
3232,0.000,200,9356.00,5.313
3333,0.000,200,9456.00,5.367
3435,0.000,200,9518.00,5.401
3536,0.000,200,9581.00,5.435
3638,0.000,200,9655.00,5.474
3739,0.000,200,9760.00,5.531
3840,0.000,200,9829.00,5.568
3942,0.000,200,9923.00,5.619
4043,0.000,200,10019.00,5.671
4144,0.000,200,10112.00,5.721
4246,0.000,200,10177.00,5.756
4348,0.000,200,10241.00,5.790
4450,0.000,200,10310.00,5.827
4551,0.000,200,10389.00,5.870
4652,0.000,200,10442.00,5.899
4754,0.000,200,10482.00,5.920
4855,0.000,200,10580.00,5.973
4957,0.000,200,10678.00,6.026
5058,0.000,200,10697.00,6.036
5159,0.000,200,10782.00,6.082
5261,0.000,200,10853.00,6.120
5362,0.000,200,10890.00,6.140
5464,0.000,200,10991.00,6.195
5566,0.000,200,11087.00,6.246
5667,0.000,200,11118.00,6.263
5769,0.000,200,11193.00,6.304
5870,0.000,200,11257.00,6.338
5971,0.000,200,11325.00,6.375
6073,0.000,200,11388.00,6.409
6174,0.000,200,11482.00,6.459
6275,0.000,200,11494.00,6.466
6377,0.000,200,11521.00,6.480
6478,0.000,200,11606.00,6.526
6581,0.000,200,11649.00,6.549
6682,0.000,200,11693.00,6.573
6783,0.000,200,11773.00,6.616
6885,0.000,200,11871.00,6.669
6986,0.000,200,11993.00,6.735
7087,0.000,200,12008.00,6.743
7189,0.000,200,12001.00,6.739
7290,0.000,200,12078.00,6.781
7392,0.000,200,12139.00,6.813
7493,0.000,200,12167.00,6.829
7594,0.000,200,12246.00,6.871
7697,0.000,200,12374.00,6.940
7798,0.000,200,12473.00,6.994
7899,0.000,200,12513.00,7.015
8001,0.000,200,12547.00,7.033
8102,0.000,200,12608.00,7.066
8204,0.000,200,12608.00,7.066
8305,0.000,200,12696.00,7.114
8406,0.000,200,12791.00,7.165
8508,0.000,200,12839.00,7.191
8609,0.000,200,12930.00,7.240
8710,0.000,200,12976.00,7.265
8813,0.000,200,13025.00,7.291
8914,0.000,200,13082.00,7.322
9016,0.000,200,13165.00,7.367
9117,0.000,200,13247.00,7.411
9218,0.000,200,13314.00,7.447
9320,0.000,200,13362.00,7.473
9421,0.000,200,13409.00,7.498
9523,0.000,200,13430.00,7.509
9624,0.000,200,13509.00,7.552
9725,0.000,200,13587.00,7.594
9827,0.000,200,13562.00,7.581
9928,0.000,200,13514.00,7.555
10030,0.000,200,13533.00,7.565
10132,0.000,200,13524.00,7.560
10233,0.000,200,13520.00,7.558
10335,0.000,200,13497.00,7.546
10436,0.000,200,13490.00,7.542
10537,0.000,200,13488.00,7.541
10639,0.000,200,13451.00,7.521
10740,0.000,200,13474.00,7.533
10841,0.000,200,13508.00,7.551
10943,0.000,200,13558.00,7.578
11044,0.000,200,13631.00,7.618
11146,0.000,200,13660.00,7.633
11248,0.000,200,13701.00,7.656
11349,0.000,200,13740.00,7.677
11451,0.000,200,13830.00,7.725
11552,0.000,200,13810.00,7.714
11653,0.000,200,13903.00,7.764
11755,0.000,200,13915.00,7.771
11856,0.000,200,13886.00,7.755
11958,0.000,200,14150.00,7.898
12059,0.000,200,14516.00,8.095
12160,0.000,200,14623.00,8.153
12262,0.000,200,14622.00,8.152
12363,0.000,200,14636.00,8.160
12465,0.000,200,14607.00,8.144
12567,0.000,200,14581.00,8.130
12668,0.000,200,14578.00,8.128
12770,0.000,200,14568.00,8.123
12871,0.000,200,14580.00,8.129
12972,0.000,200,14694.00,8.191
13074,0.000,200,14738.00,8.215
13175,0.000,200,14811.00,8.254
13277,0.000,200,14911.00,8.308
13378,0.000,200,14964.00,8.336
13479,0.000,200,14990.00,8.350
13581,0.000,200,15030.00,8.372
13683,0.000,200,15084.00,8.401
13784,0.000,200,15146.00,8.435
13886,0.000,200,15180.00,8.453
13987,0.000,200,15241.00,8.486
14089,0.000,200,15343.00,8.541
14190,0.000,200,15432.00,8.589
14291,0.000,200,15519.00,8.636
14393,0.000,200,15612.00,8.686
14494,0.000,200,15746.00,8.758
14595,0.000,200,15860.00,8.819
14697,0.000,200,15978.00,8.883
14798,0.000,200,16096.00,8.947
14901,0.000,200,16183.00,8.994
15002,0.000,200,16315.00,9.065
15103,0.000,200,16452.00,9.139
15205,0.000,200,16574.00,9.204
15306,0.000,200,16647.00,9.244
15407,0.000,200,16532.00,9.182
15509,0.000,200,16230.00,9.019