ms,pos,steps,strain,g
0,0.000,200,69.00,0.307
2,0.000,200,48.00,0.295
94,0.000,200,124.00,0.336
186,0.000,200,288.00,0.425
277,0.000,200,372.00,0.470
369,0.000,200,440.00,0.507
461,0.000,200,493.00,0.535
552,0.000,200,494.00,0.536
644,0.000,200,521.00,0.550
737,0.000,200,464.00,0.520
828,0.000,200,404.00,0.487
920,0.000,200,440.00,0.507
1012,0.000,200,524.00,0.552
1103,0.000,200,552.00,0.567
1195,0.000,200,531.00,0.556
1287,0.000,200,537.00,0.559
1379,0.000,200,576.00,0.580
1471,0.000,200,595.00,0.590
1562,0.000,200,569.00,0.576
1654,0.000,200,548.00,0.565
1746,0.000,200,612.00,0.599
1837,0.000,200,616.00,0.602
1930,0.000,200,646.00,0.618
2022,0.000,200,646.00,0.618
2113,0.000,200,605.00,0.596
2205,0.000,200,533.00,0.557
2297,0.000,200,593.00,0.589
2388,0.000,200,653.00,0.622
2481,0.000,200,680.00,0.636
2573,0.000,200,679.00,0.636
2664,0.000,200,645.00,0.617
2756,0.000,200,633.00,0.611
2847,0.000,200,660.00,0.625
2939,0.000,200,613.00,0.600
3031,0.000,200,675.00,0.633
3123,0.000,200,616.00,0.602
3215,0.000,200,634.00,0.611
3307,0.000,200,651.00,0.620
3398,0.000,200,621.00,0.604
3490,0.000,200,631.00,0.610
3582,0.000,200,648.00,0.619
3673,0.000,200,662.00,0.626
3766,0.000,200,661.00,0.626
3857,0.000,200,720.00,0.658
3949,0.000,200,683.00,0.638
4041,0.000,200,682.00,0.637
4132,0.000,200,744.00,0.671
4224,0.000,200,755.00,0.677
4317,0.000,200,766.00,0.682
4408,0.000,200,737.00,0.667
4500,0.000,200,752.00,0.675
4592,0.000,200,774.00,0.687
4683,0.000,200,837.00,0.721
4775,0.000,200,829.00,0.716
4867,0.000,200,829.00,0.716
4959,0.000,200,818.00,0.711
5051,0.000,200,828.00,0.716
5142,0.000,200,859.00,0.733
5234,0.000,200,903.00,0.756
5326,0.000,200,888.00,0.748
5417,0.000,200,909.00,0.760
5510,0.000,200,974.00,0.795
5602,0.000,200,1073.00,0.848
5693,0.000,200,1058.00,0.840
5785,0.000,200,998.00,0.808
5877,0.000,200,995.00,0.806
5968,0.000,200,1009.00,0.813
6060,0.000,200,969.00,0.792
6153,0.000,200,901.00,0.755
6244,0.000,200,823.00,0.713
6336,0.000,200,715.00,0.655
6427,0.000,200,760.00,0.679
6519,0.000,200,734.00,0.665