ms,pos,steps,strain,g
0,0.000,200,-11.00,0.264
2,0.000,200,-18.00,0.260
90,0.000,200,-1.00,0.269
192,0.000,200,215.00,0.385
294,0.000,200,601.00,0.594
396,0.000,200,1075.00,0.849
497,0.000,200,1463.00,1.058
598,0.000,200,1722.00,1.198
700,0.000,200,2014.00,1.355
801,0.000,200,2325.00,1.523
902,0.000,200,2623.00,1.684
1004,0.000,200,2819.00,1.789
1105,0.000,200,3032.00,1.904
1208,0.000,200,3191.00,1.990
1309,0.000,200,3386.00,2.095
1410,0.000,200,3606.00,2.213
1512,0.000,200,3763.00,2.298
1613,0.000,200,3930.00,2.388
1714,0.000,200,4106.00,2.483
1816,0.000,200,4267.00,2.570
1917,0.000,200,4428.00,2.657
2019,0.000,200,4591.00,2.744
2120,0.000,200,4701.00,2.804
2221,0.000,200,4835.00,2.876
2324,0.000,200,4963.00,2.945
2425,0.000,200,5108.00,3.023
2527,0.000,200,5216.00,3.081
2628,0.000,200,5337.00,3.147
2729,0.000,200,5471.00,3.219
2831,0.000,200,5573.00,3.274
2932,0.000,200,5697.00,3.341
3033,0.000,200,5781.00,3.386
3135,0.000,200,5877.00,3.438
3236,0.000,200,5980.00,3.493
3338,0.000,200,6093.00,3.554
3440,0.000,200,6197.00,3.610
3541,0.000,200,6318.00,3.675
3643,0.000,200,6378.00,3.708
3744,0.000,200,6496.00,3.771
3845,0.000,200,6645.00,3.852
3947,0.000,200,6691.00,3.877
4048,0.000,200,6750.00,3.908
4150,0.000,200,6859.00,3.967
4251,0.000,200,6914.00,3.997
4353,0.000,200,7010.00,4.049
4455,0.000,200,7168.00,4.134
4556,0.000,200,7237.00,4.171
4657,0.000,200,7308.00,4.209
4759,0.000,200,7396.00,4.257
4860,0.000,200,7434.00,4.277
4962,0.000,200,7520.00,4.323
5063,0.000,200,7627.00,4.381
5164,0.000,200,7713.00,4.427
5266,0.000,200,7802.00,4.475
5368,0.000,200,7883.00,4.519
5469,0.000,200,7963.00,4.562
5571,0.000,200,8052.00,4.610
5672,0.000,200,8131.00,4.653
5774,0.000,200,8198.00,4.689
5875,0.000,200,8254.00,4.719
5976,0.000,200,8321.00,4.755
6078,0.000,200,8380.00,4.787
6179,0.000,200,8435.00,4.817
6282,0.000,200,8515.00,4.860
6383,0.000,200,8595.00,4.903
6484,0.000,200,8678.00,4.948
