ms,pos,steps,strain,g
0,0.000,200,-779.00,-0.150
2,0.000,200,-734.00,-0.126
32,0.000,200,-690.00,-0.102
124,0.000,200,-628.00,-0.069
216,0.000,200,-601.00,-0.054
307,0.000,200,-583.00,-0.045
399,0.000,200,-514.00,-0.008
491,0.000,200,-295.00,0.111
583,0.000,200,-336.00,0.088
675,0.000,200,-241.00,0.140
767,0.000,200,-138.00,0.195
858,0.000,200,-137.00,0.196
950,0.000,200,-54.00,0.240
1041,0.000,200,-71.00,0.231
1134,0.000,200,53.00,0.298
1226,0.000,200,61.00,0.302
1317,0.000,200,117.00,0.333
1409,0.000,200,190.00,0.372
1501,0.000,200,155.00,0.353
1592,0.000,200,162.00,0.357
1684,0.000,200,170.00,0.361
1777,0.000,200,134.00,0.342
1868,0.000,200,121.00,0.335
1960,0.000,200,130.00,0.340
2052,0.000,200,204.00,0.380
2143,0.000,200,195.00,0.375
2235,0.000,200,121.00,0.335
2327,0.000,200,109.00,0.328
2419,0.000,200,142.00,0.346
2511,0.000,200,140.00,0.345
2603,0.000,200,200.00,0.377
2694,0.000,200,248.00,0.403
2786,0.000,200,276.00,0.418
2878,0.000,200,255.00,0.407
2970,0.000,200,236.00,0.397
3062,0.000,200,252.00,0.405
3154,0.000,200,227.00,0.392
3245,0.000,200,263.00,0.411
3337,0.000,200,295.00,0.429
3429,0.000,200,249.00,0.404
3520,0.000,200,286.00,0.424
3613,0.000,200,313.00,0.438
3704,0.000,200,446.00,0.510
3796,0.000,200,535.00,0.558
3888,0.000,200,533.00,0.557
3979,0.000,200,417.00,0.494
4071,0.000,200,347.00,0.457
4164,0.000,200,297.00,0.430
4255,0.000,200,278.00,0.419
4347,0.000,200,328.00,0.446
4439,0.000,200,303.00,0.433
4530,0.000,200,297.00,0.430
4622,0.000,200,424.00,0.498
4714,0.000,200,448.00,0.511
4806,0.000,200,485.00,0.531
4898,0.000,200,513.00,0.546
4990,0.000,200,512.00,0.546
5081,0.000,200,509.00,0.544
5173,0.000,200,546.00,0.564
5265,0.000,200,585.00,0.585
5356,0.000,200,620.00,0.604
5449,0.000,200,663.00,0.627
5541,0.000,200,719.00,0.657
5632,0.000,200,748.00,0.673
5724,0.000,200,763.00,0.681
5816,0.000,200,735.00,0.666
5907,0.000,200,716.00,0.656
6000,0.000,200,635.00,0.612
6091,0.000,200,571.00,0.577
6183,0.000,200,497.00,0.537
6275,0.000,200,432.00,0.502
6366,0.000,200,425.00,0.499
6458,0.000,200,346.00,0.456