ms,pos,steps,strain,g
0,0.000,200,2495.00,1.615
2,0.000,200,2478.00,1.605
39,0.000,200,2479.00,1.606
140,0.000,200,2627.00,1.686
241,0.000,200,2918.00,1.843
344,0.000,200,3423.00,2.115
445,0.000,200,3937.00,2.392
547,0.000,200,4319.00,2.598
648,0.000,200,4597.00,2.748
749,0.000,200,4830.00,2.873
851,0.000,200,5053.00,2.994
952,0.000,200,5236.00,3.092
1054,0.000,200,5430.00,3.197
1155,0.000,200,5632.00,3.306
1256,0.000,200,5782.00,3.387
1358,0.000,200,5927.00,3.465
1460,0.000,200,6077.00,3.546
1561,0.000,200,6209.00,3.617
1663,0.000,200,6330.00,3.682
1764,0.000,200,6509.00,3.778
1866,0.000,200,6649.00,3.854
1967,0.000,200,6767.00,3.918
2068,0.000,200,6852.00,3.963
2170,0.000,200,6924.00,4.002
2271,0.000,200,7000.00,4.043
2372,0.000,200,7057.00,4.074
2474,0.000,200,7157.00,4.128
2575,0.000,200,7249.00,4.177
2678,0.000,200,7341.00,4.227
2779,0.000,200,7413.00,4.266
2880,0.000,200,7483.00,4.304
2982,0.000,200,7603.00,4.368
3083,0.000,200,7689.00,4.415
3184,0.000,200,7790.00,4.469
3286,0.000,200,7876.00,4.515
3387,0.000,200,7903.00,4.530
3489,0.000,200,7962.00,4.562
3590,0.000,200,8062.00,4.616
3691,0.000,200,8147.00,4.661
3794,0.000,200,8224.00,4.703
3895,0.000,200,8280.00,4.733
3997,0.000,200,8348.00,4.770
4098,0.000,200,8403.00,4.799
4199,0.000,200,8505.00,4.854
4301,0.000,200,8591.00,4.901
4402,0.000,200,8634.00,4.924
4503,0.000,200,8645.00,4.930
4605,0.000,200,8742.00,4.982
4706,0.000,200,8871.00,5.052
4808,0.000,200,8935.00,5.086
4910,0.000,200,8985.00,5.113
5011,0.000,200,9046.00,5.146
5113,0.000,200,9104.00,5.177
5214,0.000,200,9154.00,5.204
5315,0.000,200,9235.00,5.248
5417,0.000,200,9283.00,5.274
5518,0.000,200,9336.00,5.302
5620,0.000,200,9414.00,5.344
5721,0.000,200,9544.00,5.415
5822,0.000,200,9578.00,5.433
5924,0.000,200,9627.00,5.459
6025,0.000,200,9703.00,5.500
6127,0.000,200,9770.00,5.536
6229,0.000,200,9806.00,5.556
6330,0.000,200,9864.00,5.587
